,refexp
34526,personne en vêtements bleus et chapeau blanc
34527,personne très à gauche
34528,en haut
34529,sol
34532,homme en plaid à droite
34533,mec en chemise marron devant
34534,homme debout en arrière-plan regardant vers le bas
34535,personne au centre d'arrière-plan
34536,mec avec chapeau en chemise verte
34537,chemise devant la plupart des hommes
34538,jungle
34539,chemise à carreaux homme côté droit couleur beige
34541,coin inférieur gauche
34542,milieu de l'eau
34543,ciel
34544,toute personne
34546,montagnes à droite
34547,fille avec des lunettes de soleil sur la tête
34548,autobus
34549,deuxième mec de la droite
34551,la fenêtre
34552,fille au milieu
34553,personnes au premier plan
34554,mec le plus à gauche en noir
34555,autobus
34556,pneu en bas à droite
34558,mec deuxième à droite
34559,un camion
34560,autobus
34561,mec en blanc
34562,mec avec deux nanas
34563,quatrième mec aux cheveux blonds noirs
34564,eau droite
34566,huttes
34567,ciel
34568,sol
34569,les pantalons
34570,arbre du milieu
34571,arbre à droite
34572,arbre à gauche
34573,sol
34574,immeuble à droite
34575,ciel
34576,coin extrême gauche de la zone d'herbe pic
34577,le petit bâtiment au milieu
34578,ciel
34579,l'eau
34580,cabane à l'extrême gauche
34581,désolé je ne sais pas pourquoi c'était mal - toit de chaume
34582,sable à côté des bâtiments
34583,arbres à droite
34585,rochers devant
34586,buisson en bas à gauche
34587,arbre juste à côté du rocher
34588,l'eau
34589,rochers
34590,ciel
34591,arbre
34592,ciel
34593,les nuages ​​à droite
34594,la tour
34596,nuages ​​à gauche
34597,mur supérieur gauche
34598,femme au milieu
34599,zone bleue du ciel en haut à gauche
34600,petit enfant
34603,truc en paille en haut à droite
34604,gros nuage blanc à droite
34605,chapeau sur femme
34608,collection de déchets sur le côté droit
34609,montre homme
34610,le truc en bois dans le coin en haut à droite
34611,au milieu
34612,visage d'homme
34613,la fenêtre
34614,visage de fille seulement
34615,boire
34616,un verre
34617,un verre
34618,homme
34619,main
34620,un verre
34621,boire
34622,la boisson
34623,visage
34624,oiseau à l'extrême gauche
34625,oiseau le plus à gauche
34626,la brousse
34627,oiseau avant du milieu
34628,oiseau de gauche
34629,oiseau à l'avant droit
34630,oiseau mi-avant
34631,oiseau le plus à gauche
34633,flamant d'extrême droite
34634,coin inférieur gauche
34635,n'importe quelle partie du pont
34636,buissons côté droit
34637,ciel
34638,neige
34639,haut de la maison en haut à gauche
34640,personne
34641,ciel
34642,vagues
34643,sable
34644,cheval brun gauche
34645,cheval brun deuxième en partant de la gauche
34646,herbe gauche plus près
34647,arbres tombés à droite
34651,tresse morte à l'arrière gauche
34652,branches dans le centre de l'eau
34653,arbre vert en haut à droite
34656,le cycliste
34657,ciel
34658,espèce de montagne
34660,champ à droite
34661,route
34662,montagne
34663,bas
34664,les gens à droite
34665,l'eau à l'extrême gauche
34666,patch d'océan au centre
34668,personnes à gauche
34669,ciel
34670,bâtiments de la ville
34671,l'eau
34672,montagne au centre
34673,ailleurs en bas à droite
34674,ciel
34675,la colline de gauche
34676,côté gauche le bois
34677,dame à droite
34679,parquet
34681,fenêtre de gauche
34682,femme rose
34683,porte bord gauche de la photo
34685,fenêtre de droite
34686,la personne la plus grande
34687,beau chien
34689,nourriture sur assiette
34690,fille
34691,dessus de la table
34692,fond de triangle blanc près de nous
34693,son hamburger géant
34694,serviette devant
34695,hallowe sombre
34696,serviette en bas milieu gauche
34697,serviette devant l'assiette de contact gauche
34699,mur en haut à gauche
34702,coin supérieur gauche
34703,bouteille*
34704,teneur élevée en glucides
34705,le fond d'eau en verre
34708,deuxième bouteille de face
34709,personne
34710,coin inférieur gauche
34712,Le coin inférieur droit
34714,tout en haut de l'image
34715,gauche l'eau
34716,phoque la tête haute
34717,des phoques à droite : celui à une seconde du bas
34718,centre de chapeau
34719,phoque d'extrême gauche le plus proche de nous
34720,eau à droite
34721,mec
34722,deuxième phoque en haut à droite
34723,tout à droite en haut la plupart des animaux
34726,au-dessus du phoque
34727,phoque à droite
34729,petits rochers en bas à gauche
34730,ça aurait dû compter le gars avec le bandana jaune
34731,le haut de la photo soit coin droit ou gauche très haut
34732,n'importe où sur le groupe de personnes
34733,à gauche sur l'arbre à droite
34734,arbres du milieu
34735,arbre de droite
34737,herbe du bas
34739,ciel
34740,l'eau
34741,gens
34742,des arbres
34743,chapeau safari en bas à gauche
34744,l'herbe à l'extrême gauche
34745,ciel
34746,bas de l'image
34748,coin supérieur gauche
34749,en bas à droite
34752,le gros oiseau au gros bec
34753,coin inférieur gauche
34756,tache de terre épaule avant gauche
34757,neige
34758,saleté très à gauche et parallèle au motard
34759,ciel
34760,des murs
34761,la chose au plafond au milieu
34762,fenêtre de gauche
34763,sol beige dans le coin inférieur droit
34764,chaise vide à droite
34765,mur blanc à l'extrême gauche
34766,fenêtre milieu gauche
34767,coin tout en bas à gauche
34768,troisième fenêtre en partant de la gauche
34769,gens
34770,plafond
34771,le canapé sur lequel est assis le type à la veste grise
34772,centre de la tête chauve
34773,dernier gars à l'arrière-plan
34774,rocher noir sur l'eau
34775,l'eau
34776,seconf homme du bas
34777,compter à partir de la deuxième personne avant
34779,petit rocher dans la rivière au fond
34780,troisième personne du haut
34781,ciel milieu en haut à droite
34782,personne à gauche
34783,herbe du bas
34784,gars de la statue
34785,personne à droite
34786,feuilles d'arbre à droite
34788,en haut à droite
34791,personne
34793,patch d'herbe au milieu près de la route
34794,arbre à droite
34795,tours au milieu
34796,route*
34797,des nuages
34798,tache de gris clair en bas à droite
34799,route du bas
34800,arbustes à fleurs rouges
34801,ciel tout en haut
34802,drapeau
34803,sol
34804,homme à droite
34805,roue
34806,cycliste
34807,ça arrive si triste
34809,personne à l'extrême droite au milieu
34810,l'homme le plus juste
34811,ciel en haut à droite
34812,bâtiment à droite au gars sur la droite
34813,nappe carrée à côté du coude droit
34814,lampe qui est à droite elle est allumée
34815,homme en bleu
34816,espèce de toit gris très haut
34817,le coin supérieur droit
34820,personne le long très à droite en jean bleu
34821,visage
34822,t-shirt bleu
34823,fille sur la photo
34824,visage
34825,le visage de la fille
34826,visage
34827,visage
34828,visage
34829,brosse avant centre
34830,le fond du buisson le plus à gauche
34831,ciel
34833,erreur groupe de trois cactus vers la droite
34834,côté brosse basse rt
34835,rocher en bas à droite
34836,la plupart des cactus avant au milieu direct
34837,cactus milieu un peu à gauche
34838,fond vert
34839,le plus à droite trois cactus
34840,3 catcus à droite
34841,3 cactus au premier rang à droite
34842,cactus tout à droite
34843,herbe au milieu
34844,coin inférieur gauche
34845,trucs de mousse au milieu devant
34846,cactus le plus proche sur la gauche
34847,grand lama
34848,herbe en haut de la photo
34849,lama avant
34850,là où tu es
34851,centre de lama près
34852,lama
34853,bas
34854,bateau n'importe où
34855,bateau
34856,bateau
34857,bateau
34858,l'eau
34859,ciel
34860,Le bateau
34861,bateau
34862,ciel
34863,des arbres
34864,bateau
34865,visage
34867,poisson
34868,Les nuages ​​dans le ciel
34869,le lac
34870,ciel
34871,ciel
34872,ciel
34873,ciel
34874,vache
34875,mec au chapeau noir
34876,fond d'herbe
34877,l'eau
34878,personne à l'extrême gauche
34879,gars en bas à gauche
34880,vache
34881,nuage le plus blanc le plus poofi
34883,l'eau au fond
34884,homme allongé sur une chaise
34885,table
34887,femme
34888,imeuble
34889,bas
34890,drapeau
34891,ciel
34892,coin inférieur droit
34893,sol en bas à droite
34894,signe d'élévation
34895,ciel en haut de la photo
34896,bicyclette
34898,partie droite de la route
34899,ciel en haut à droite
34900,arbres verts au milieu
34901,herbe du bas
34902,malles à droite
34903,le mec assis sur la bûche
34904,cliquez sur les bateaux
34905,l'eau
34906,sur les montagnes
34907,colline
34908,vert gauche
34909,voiture
34910,voiture
34911,herbe jaune côté droit près du bas
34912,ciel
34913,voiture
34915,voiture rouge
34916,voiture
34917,voiture
34918,boke down voiture
34919,rue pavée
34920,voiture rouge
34921,voiture
34922,pas de problème ciel
34923,ou au sol ou quelque chose
34924,ciel
34926,l'eau
34928,dinosaure fou au milieu
34932,fond de saleté
34934,personne devant
34936,fond de sable
34937,gens
34938,coin inférieur gauche
34939,le coin inférieur droit
34941,des nuages
34942,colline
34945,gens
34946,sol
34947,l'eau
34948,ciel
34950,toute personne
34952,les blancs sont au milieu à droite
34953,espèce de support de brique
34954,ciel par les gens sur la gauche
34957,plafond
34958,mec à l'extrême droite
34959,marches au premier plan
34960,le pillard jaune à gauche
34961,porte à gauche
34962,plante en pot à l'extrême droite
34963,blanc tout en haut de l'image
34966,pot du milieu autour de la fontaine
34967,pot de fleurs devant au milieu
34968,plante en pot à droite à la fontaine
34970,plantarputs le signe de la paix
34971,planter le côté droit de la fontaine
34973,plante en pot à l'arrière tout à droite
34974,le pot au milieu
34977,plante à droite près de la fontaine
34979,arc à droite
34980,Fontaine
34982,toit
34983,arcade blanche
34985,vase à droite
34986,fleur à droite de la fontaine
34987,pavés
34988,Le ciel
34989,cascade
34990,coin inférieur gauche
34991,falaise de droite
34992,arbre à droite
34993,chute d'eau
34994,cascade
34995,eau supérieure
34996,cascade
34997,la cascade
34998,cascade
34999,haut de la cascade
35000,mec à droite
35001,homme en blanc côté gauche
35002,chose d'arbre à l'avant
35003,phoque gauche plus sombre
35004,phoque le plus à droite
35005,Top roche
35006,phoque droit
35007,rochers au fond
35008,animal à l'extrême droite
35009,phoque à droite
35010,extrême droite voir
35011,phoque en haut à gauche
35012,gros phoque à droite
35013,coin gauche du ciel
35014,animal debout en bas à gauche
35015,phoque
35016,feuillage en bas à gauche
35017,en bas à gauche
35018,face le plus à droite
35019,l'homme à la casquette bleue et à la chemise grise
35021,groupe de personnes côté droit
35022,coin inférieur gauche
35023,mec en chemise marron
35024,brindille gauche
35026,feuille de gros cul à gauche
35027,journal à gauche au premier plan
35028,visage personne au centre
35029,tête d'homme à l'extrême gauche
35030,coffre en bas à gauche
35031,personne au visage de chemise blanche
35032,visage de dame w os
35033,coteau verdoyant
35034,ciel
35036,les bâtiments sur le rivage
35037,l'eau
35038,parapluie à gauche
35039,mec droit devant sur fond droit en blanc
35040,parapluie gauche
35041,à l'extrême gauche le parapluie le plus proche de nous
35042,les gens en bas au milieu
35043,jaune au centre
35044,partie verte du parapluie sur le côté gauche
35045,les gens en bas à droite au milieu
35046,panneau jaune au milieu
35047,parapluie à gauche à l'extrême gauche seule la moitié est montrée
35048,parapluie à l'extrême gauche
35049,texte de grâce
35050,parapluie gauche
35051,deux personnes à droite
35054,mec potelé te regarde
35055,fenêtre gauche
35056,gâteau
35058,femme
35060,plaque blanche en bas à droite
35062,la chemise de l'homme
35063,homme à lunettes
35064,l'homme au premier plan face
35065,femme à rayures
35066,chemise noire au milieu dame
35067,sac de couchage avant gauche au sol
35068,la tête du gars dans le chemin en bas à gauche
35070,fille de gauche avec sac à dos
35071,groupe de personnes côté droit
35072,dame en crème au milieu
35073,dios es amor
35075,fond d'herbe
35076,ciel
35077,la première voiture
35078,palmier gauche
35079,palmier à droite
35080,mur bleu
35082,fauteuil
35083,La peinture
35084,rideau
35085,lampe sur le côté droit du lit
35086,chaise contre les stores
35087,chaise blanche
35088,la chaise dans le croner
35090,lampe gauche
35091,chaise blanche
35092,chaise la plus proche à table à gauche
35093,chaise blanche près de la fenêtre
35094,lit
35095,la fenêtre
35097,chaise blanche
35099,rochers en bas à gauche
35100,Lac
35101,les montagnes qui sont vraiment blanches
35102,ciel en haut à gauche
35103,montagne à droite
35104,l'enfant
35105,cascade
35107,bleu en haut à gauche
35108,terre juste en haut des chutes
35109,des nuages ​​juste à côté des plantes vertes en haut à gauche
35110,ciel juste à côté des petits arbres à côté des grands arbres en haut à gauche
35111,coin inférieur gauche
35112,ciel
35114,cliquez sur les plantes vertes dans l'eau
35115,rocher en haut de la cascade à droite
35116,ciel!
35117,des arbres
35118,gens
35120,bateau
35121,chaise la plus à droite du groupe à l'arrière
35122,toit
35123,chaise coin droit
35124,coin inférieur gauche
35125,char tout à droite
35126,chaise la plus à droite
35127,troisième chaise à partir de la droite
35128,photo
35129,chaise la plus à gauche
35130,la fenêtre
35133,deuxième chaise en partant de la gauche avec le dos face à nous
35134,chaise tout à droite
35135,rideau jaune
35136,mur autour de l'image
35137,chaise contre le mur celle à l'extrême droite
35138,sol en bois
35139,plaque
35140,partout
35141,animal le plus juste
35142,animal le plus à droite
35143,phoque à droite
35144,Roche
35145,animal à gauche
35146,animaux
35147,phoque le plus à droite
35148,roche n'importe où
35149,différentes nuances d'espace vert
35150,le coin supérieur droit
35151,tresse coin inférieur gauche
35152,collines supérieures
35153,tes
35154,le signe non fumeur
35155,bingo femme rouge
35156,la planche de gauche
35157,fille à gauche
35158,plateau de bingo le plus à gauche
